Date,AGRO3.SA,B3SA3.SA,COCA34.SA,CPLE6.SA,CYRE3.SA,TAEE11.SA,VALE3.SA
2017-02-15,11.670000076293945,6.519999980926514,20.841665267944336,3.3429999351501465,13.670000076293945,21.540000915527344,33.81999969482422
2017-02-16,12.0,6.526666164398193,20.841665267944336,3.4860000610351562,13.40999984741211,21.829999923706055,33.77000045776367
2017-02-17,12.25,6.566666126251221,21.203332901000977,3.440999984741211,13.5,22.06999969482422,34.06999969482422
2017-02-20,12.359999656677246,6.5,21.203332901000977,3.4700000286102295,13.390000343322754,22.1299991607666,36.43000030517578
2017-02-21,12.199999809265137,6.666666030883789,21.203332901000977,3.484999895095825,13.579999923706055,22.049999237060547,35.540000915527344
2017-02-22,12.09000015258789,6.676665782928467,21.203332901000977,3.446000099182129,13.569999694824219,22.190000534057617,34.689998626708984
2017-02-23,11.760000228881836,6.50333309173584,21.198333740234375,3.4179999828338623,13.229999542236328,22.049999237060547,33.16999816894531
2017-02-24,12.0,6.340000152587891,21.198333740234375,3.369999885559082,12.989999771118164,22.010000228881836,32.720001220703125
2017-03-01,11.75,6.366665840148926,21.91666603088379,3.369999885559082,12.899999618530273,22.81999969482422,33.16999816894531
2017-03-02,11.75,6.233333110809326,21.91666603088379,3.3380000591278076,12.920000076293945,22.59000015258789,31.459999084472656
2017-03-03,11.739999771118164,6.266665935516357,21.926666259765625,3.440999984741211,13.140000343322754,22.8700008392334,31.81999969482422
2017-03-06,12.300000190734863,6.22666597366333,21.926666259765625,3.496999979019165,13.1899995803833,22.989999771118164,31.100000381469727
2017-03-07,12.59000015258789,6.156665802001953,21.876665115356445,3.5369999408721924,13.34000015258789,23.139999389648438,30.920000076293945
2017-03-08,12.569999694824219,6.110000133514404,21.876665115356445,3.4489998817443848,12.9399995803833,22.520000457763672,30.1200008392334
2017-03-09,12.300000190734863,6.066666126251221,21.876665115356445,3.2929999828338623,13.100000381469727,22.100000381469727,30.18000030517578
2017-03-10,12.539999961853027,6.230000019073486,22.03333282470703,3.390000104904175,13.100000381469727,22.93000030517578,29.649999618530273
2017-03-13,12.260000228881836,6.303332805633545,22.03333282470703,3.4800000190734863,13.5,22.709999084472656,31.010000228881836
2017-03-14,11.9399995803833,6.266665935516357,22.1299991607666,3.3389999866485596,13.4399995803833,22.239999771118164,31.170000076293945
2017-03-15,11.970000267028809,6.426665782928467,22.1299991607666,3.4630000591278076,13.470000267028809,22.450000762939453,33.31999969482422
2017-03-16,12.149999618530273,6.106666088104248,21.768333435058594,3.497999906539917,13.449999809265137,21.600000381469727,32.529998779296875
2017-03-17,11.850000381469727,6.070000171661377,21.816665649414062,3.4560000896453857,13.1899995803833,21.59000015258789,31.299999237060547
2017-03-20,11.800000190734863,6.1366658210754395,21.816665649414062,3.3989999294281006,13.449999809265137,21.700000762939453,31.6299991607666
2017-03-21,11.75,6.123332977294922,21.836666107177734,3.2739999294281006,13.100000381469727,21.899999618530273,29.040000915527344
2017-03-22,11.609999656677246,6.313333034515381,21.836666107177734,3.23799991607666,13.149999618530273,21.860000610351562,29.399999618530273
2017-03-23,11.800000190734863,6.233333110809326,22.024999618530273,3.2880001068115234,13.0,21.639999389648438,29.239999771118164
2017-03-24,11.75,6.236666202545166,21.966665267944336,3.305000066757202,12.75,21.959999084472656,29.0
2017-03-27,11.59000015258789,6.22666597366333,21.966665267944336,3.2799999713897705,12.949999809265137,22.049999237060547,29.389999389648438
2017-03-28,11.989999771118164,6.22333288192749,22.15999984741211,3.247999906539917,13.100000381469727,22.43000030517578,29.809999465942383
2017-03-29,12.039999961853027,6.449999809265137,22.15999984741211,3.2799999713897705,13.029999732971191,22.75,30.110000610351562
2017-03-30,11.989999771118164,6.4633331298828125,22.225000381469727,3.2200000286102295,13.270000457763672,22.799999237060547,30.100000381469727
2017-03-31,11.979999542236328,6.429999828338623,21.838333129882812,3.2739999294281006,13.239999771118164,22.950000762939453,29.790000915527344
2017-04-03,11.960000038146973,6.483333110809326,22.066665649414062,3.2269999980926514,13.15999984741211,23.149999618530273,29.510000228881836
2017-04-04,12.260000228881836,6.563333034515381,22.024999618530273,3.2160000801086426,13.300000190734863,23.170000076293945,30.649999618530273
2017-04-05,12.050000190734863,6.493332862854004,22.024999618530273,3.13100004196167,13.220000267028809,22.979999542236328,29.450000762939453
2017-04-06,12.050000190734863,6.383333206176758,22.024999618530273,3.0759999752044678,13.100000381469727,22.600000381469727,28.90999984741211
2017-04-07,12.239999771118164,6.486666202545166,22.18666648864746,3.1029999256134033,13.0,22.469999313354492,29.149999618530273
2017-04-10,12.350000381469727,6.436666011810303,22.18666648864746,3.0420000553131104,13.210000038146973,22.729999542236328,29.030000686645508
2017-04-11,12.359999656677246,6.380000114440918,22.371665954589844,3.056999921798706,13.140000343322754,23.040000915527344,28.65999984741211
2017-04-12,12.350000381469727,6.353332996368408,22.371665954589844,3.0179998874664307,13.029999732971191,23.190000534057617,27.420000076293945
2017-04-13,12.239999771118164,6.170000076293945,22.371665954589844,2.9519999027252197,13.199999809265137,22.889999389648438,27.420000076293945
2017-04-17,12.3100004196167,6.516665935516357,22.371665954589844,3.0169999599456787,13.520000457763672,23.020000457763672,27.43000030517578
2017-04-18,12.710000038146973,6.566666126251221,22.371665954589844,3.0199999809265137,13.300000190734863,23.309999465942383,26.610000610351562
2017-04-19,12.6899995803833,6.436666011810303,22.371665954589844,3.00600004196167,12.970000267028809,23.649999618530273,26.670000076293945
2017-04-20,12.789999961853027,6.383333206176758,22.371665954589844,3.0390000343322754,13.199999809265137,23.459999084472656,28.049999237060547
2017-04-24,12.670000076293945,6.340000152587891,22.371665954589844,2.9860000610351562,12.9399995803833,22.610000610351562,27.450000762939453
2017-04-25,12.6899995803833,6.3866658210754395,22.371665954589844,3.002000093460083,13.319999694824219,23.149999618530273,28.350000381469727
2017-04-26,12.619999885559082,6.363333225250244,22.371665954589844,2.9760000705718994,13.119999885559082,23.049999237060547,27.729999542236328
2017-04-27,12.630000114440918,6.316666126251221,22.371665954589844,2.871000051498413,12.960000038146973,23.299999237060547,26.829999923706055
2017-04-28,12.789999961853027,6.336666107177734,22.371665954589844,2.9170000553131104,13.199999809265137,23.010000228881836,27.469999313354492
2017-05-02,12.75,6.516665935516357,22.716665267944336,2.819999933242798,13.5,23.440000534057617,28.059999465942383
2017-05-03,12.829999923706055,6.50333309173584,22.716665267944336,2.742000102996826,13.520000457763672,23.059999465942383,26.31999969482422
2017-05-04,12.800000190734863,6.433332920074463,22.716665267944336,2.680999994277954,13.34000015258789,22.799999237060547,25.350000381469727
2017-05-05,12.829999923706055,6.483333110809326,22.716665267944336,2.6549999713897705,13.050000190734863,22.5,26.049999237060547
2017-05-08,12.989999771118164,6.466666221618652,22.716665267944336,2.549999952316284,12.779999732971191,23.0,26.030000686645508
2017-05-09,12.770000457763672,6.493332862854004,22.716665267944336,2.7160000801086426,13.079999923706055,23.600000381469727,26.5
2017-05-10,12.800000190734863,6.6366658210754395,22.953332901000977,2.809999942779541,13.289999961853027,23.790000915527344,26.559999465942383
2017-05-11,12.800000190734863,6.670000076293945,22.953332901000977,2.825000047683716,13.489999771118164,23.93000030517578,26.31999969482422
2017-05-12,12.899999618530273,6.7133331298828125,22.953332901000977,2.9200000762939453,13.399999618530273,24.0,25.90999984741211
2017-05-15,12.930000305175781,6.793333053588867,22.953332901000977,2.930000066757202,13.180000305175781,23.979999542236328,26.649999618530273
2017-05-16,12.989999771118164,6.880000114440918,22.65166664123535,3.049999952316284,13.510000228881836,24.399999618530273,27.260000228881836
2017-05-17,12.819999694824219,6.8333330154418945,22.65166664123535,2.997999906539917,13.220000267028809,24.18000030517578,26.84000015258789
2017-05-18,11.899999618530273,6.25666618347168,22.65166664123535,2.619999885559082,11.069999694824219,22.799999237060547,26.860000610351562
2017-05-19,12.5,6.383333206176758,22.65166664123535,2.759999990463257,11.399999618530273,23.399999618530273,27.25
2017-05-22,12.149999618530273,6.170000076293945,22.65166664123535,2.6600000858306885,10.6899995803833,22.899999618530273,27.920000076293945
2017-05-23,12.289999961853027,6.1966657638549805,22.65166664123535,2.7200000286102295,10.770000457763672,22.649999618530273,28.260000228881836
2017-05-24,12.199999809265137,6.266665935516357,24.364999771118164,2.8289999961853027,11.260000228881836,22.690000534057617,27.520000457763672
2017-05-25,12.199999809265137,6.176665782928467,24.364999771118164,2.7960000038146973,10.800000190734863,22.530000686645508,27.700000762939453
2017-05-26,12.329999923706055,6.373332977294922,24.364999771118164,2.799999952316284,10.9399995803833,23.110000610351562,27.860000610351562
2017-05-29,12.329999923706055,6.373332977294922,24.364999771118164,2.799999952316284,10.9399995803833,23.110000610351562,27.860000610351562
2017-05-30,12.279999732971191,6.313333034515381,24.364999771118164,2.819999933242798,11.09000015258789,23.450000762939453,28.600000381469727
2017-05-31,12.300000190734863,6.139999866485596,24.611665725708008,2.7850000858306885,10.6899995803833,22.700000762939453,27.170000076293945
2017-06-01,12.149999618530273,6.179999828338623,24.611665725708008,2.756999969482422,10.6899995803833,22.399999618530273,26.670000076293945
2017-06-02,12.5,6.216666221618652,24.611665725708008,2.7880001068115234,10.819999694824219,22.34000015258789,26.780000686645508
2017-06-05,12.5,6.216666221618652,24.611665725708008,2.7200000286102295,10.489999771118164,21.950000762939453,26.489999771118164
2017-06-06,12.649999618530273,6.183332920074463,25.133333206176758,2.759999990463257,10.829999923706055,22.399999618530273,26.579999923706055
2017-06-07,12.680000305175781,6.25333309173584,25.133333206176758,2.7839999198913574,10.84000015258789,22.3799991607666,26.450000762939453
2017-06-08,12.550000190734863,6.1966657638549805,25.133333206176758,2.569999933242798,10.6899995803833,22.0,27.020000457763672
2017-06-09,12.640000343322754,6.183332920074463,25.133333206176758,2.502000093460083,10.949999809265137,21.850000381469727,27.299999237060547
2017-06-12,12.350000381469727,6.1433329582214355,25.133333206176758,2.515000104904175,10.720000267028809,22.06999969482422,26.84000015258789
2017-06-13,12.199999809265137,6.183332920074463,25.133333206176758,2.505000114440918,10.609999656677246,21.850000381469727,26.3700008392334
2017-06-14,12.1899995803833,6.260000228881836,25.133333206176758,2.5480000972747803,10.5,21.780000686645508,26.100000381469727
2017-06-15,12.1899995803833,6.260000228881836,25.133333206176758,2.5480000972747803,10.5,21.780000686645508,26.100000381469727
2017-06-16,12.180000305175781,6.309999942779541,25.133333206176758,2.565999984741211,10.430000305175781,21.799999237060547,25.559999465942383
2017-06-19,12.199999809265137,6.426665782928467,25.133333206176758,2.549999952316284,10.539999961853027,21.559999465942383,26.389999389648438
2017-06-20,12.180000305175781,6.2733330726623535,25.133333206176758,2.4820001125335693,10.180000305175781,21.479999542236328,25.709999084472656
2017-06-21,12.229999542236328,6.366665840148926,25.110000610351562,2.424999952316284,10.199999809265137,21.540000915527344,26.469999313354492
2017-06-22,12.239999771118164,6.326665878295898,25.110000610351562,2.490999937057495,10.09000015258789,21.59000015258789,27.020000457763672
2017-06-23,12.1899995803833,6.286665916442871,25.110000610351562,2.4800000190734863,10.109999656677246,21.600000381469727,27.239999771118164
2017-06-26,12.329999923706055,6.4633331298828125,25.110000610351562,2.5209999084472656,10.520000457763672,22.030000686645508,27.469999313354492
2017-06-27,12.1899995803833,6.416666030883789,25.110000610351562,2.506999969482422,10.670000076293945,21.739999771118164,27.920000076293945
2017-06-28,12.100000381469727,6.47333288192749,25.110000610351562,2.443000078201294,10.699999809265137,21.5,28.790000915527344
2017-06-29,12.199999809265137,6.510000228881836,25.110000610351562,2.4260001182556152,10.899999618530273,21.90999984741211,28.899999618530273
2017-06-30,12.199999809265137,6.5833330154418945,25.110000610351562,2.453000068664551,10.960000038146973,22.040000915527344,29.0
2017-07-03,12.180000305175781,6.619999885559082,25.110000610351562,2.4700000286102295,10.890000343322754,22.280000686645508,29.649999618530273
2017-07-04,12.1899995803833,6.613333225250244,25.110000610351562,2.4670000076293945,10.890000343322754,22.6299991607666,29.6200008392334
2017-07-05,12.100000381469727,6.606666088104248,25.110000610351562,2.4570000171661377,10.9399995803833,22.200000762939453,28.93000030517578
2017-07-06,12.0,6.5,25.110000610351562,2.5390000343322754,10.829999923706055,21.700000762939453,28.920000076293945
2017-07-07,11.899999618530273,6.436666011810303,25.110000610351562,2.5,10.75,22.1200008392334,28.889999389648438
2017-07-10,11.930000305175781,6.489999771118164,25.110000610351562,2.5999999046325684,10.800000190734863,22.959999084472656,29.709999084472656
2017-07-11,11.970000267028809,6.566666126251221,24.008333206176758,2.5820000171661377,11.020000457763672,22.920000076293945,30.040000915527344
2017-07-12,11.960000038146973,6.7133331298828125,24.008333206176758,2.619999885559082,11.300000190734863,22.950000762939453,29.899999618530273
2017-07-13,12.0,6.816666126251221,23.821666717529297,2.5999999046325684,11.359999656677246,23.31999969482422,29.18000030517578
2017-07-14,11.960000038146973,6.843332767486572,23.821666717529297,2.631999969482422,11.5,22.829999923706055,29.520000457763672
2017-07-17,11.890000343322754,6.889999866485596,23.821666717529297,2.640000104904175,11.539999961853027,22.6299991607666,29.719999313354492
2017-07-18,11.880000114440918,6.856666088104248,23.821666717529297,2.632999897003174,11.3100004196167,22.600000381469727,29.899999618530273
2017-07-19,11.890000343322754,6.873332977294922,23.530000686645508,2.630000114440918,11.4399995803833,22.520000457763672,29.899999618530273
2017-07-20,11.720000267028809,6.926665782928467,23.530000686645508,2.6500000953674316,11.850000381469727,22.600000381469727,28.719999313354492
2017-07-21,11.680000305175781,6.933332920074463,23.530000686645508,2.6500000953674316,12.149999618530273,22.780000686645508,28.5
2017-07-24,11.779999732971191,7.0,23.530000686645508,2.6440000534057617,12.369999885559082,22.989999771118164,29.1299991607666
2017-07-25,11.710000038146973,6.949999809265137,23.530000686645508,2.684999942779541,12.069999694824219,23.389999389648438,30.610000610351562
2017-07-26,11.699999809265137,6.9033331871032715,23.530000686645508,2.680000066757202,12.0,23.149999618530273,29.65999984741211
2017-07-27,11.75,6.906665802001953,23.530000686645508,2.619999885559082,12.25,23.440000534057617,29.700000762939453
2017-07-28,11.720000267028809,6.900000095367432,23.530000686645508,2.5869998931884766,12.130000114440918,23.239999771118164,30.34000015258789
2017-07-31,11.850000381469727,6.829999923706055,23.530000686645508,2.5910000801086426,12.239999771118164,23.219999313354492,31.299999237060547
2017-08-01,11.850000381469727,6.966666221618652,23.795000076293945,2.5999999046325684,12.149999618530273,23.649999618530273,31.059999465942383
2017-08-02,11.800000190734863,7.026666164398193,23.696666717529297,2.634999990463257,12.520000457763672,23.200000762939453,31.110000610351562
2017-08-03,11.850000381469727,7.050000190734863,23.696666717529297,2.5859999656677246,12.1899995803833,23.399999618530273,30.68000030517578
2017-08-04,11.890000343322754,7.019999980926514,23.649999618530273,2.5840001106262207,11.979999542236328,23.75,31.229999542236328
2017-08-07,11.979999542236328,7.166666030883789,23.649999618530273,2.6489999294281006,12.420000076293945,24.15999984741211,32.41999816894531
2017-08-08,11.979999542236328,7.110000133514404,23.649999618530273,2.6500000953674316,12.420000076293945,23.75,32.04999923706055
2017-08-09,11.920000076293945,7.090000152587891,23.649999618530273,2.5910000801086426,12.130000114440918,23.84000015258789,31.920000076293945
2017-08-10,11.920000076293945,7.033332824707031,23.959999084472656,2.5250000953674316,12.050000190734863,23.399999618530273,31.5
2017-08-11,11.930000305175781,7.033332824707031,23.959999084472656,2.6500000953674316,12.34000015258789,23.170000076293945,30.799999237060547
2017-08-14,11.899999618530273,7.150000095367432,23.959999084472656,2.8989999294281006,12.430000305175781,22.93000030517578,31.299999237060547
2017-08-15,11.920000076293945,7.25,23.959999084472656,2.765000104904175,12.34000015258789,23.06999969482422,31.1200008392334
2017-08-16,11.899999618530273,7.190000057220459,23.959999084472656,2.799999952316284,12.399999618530273,22.899999618530273,31.729999542236328
2017-08-17,11.779999732971191,7.1366658210754395,23.959999084472656,2.7699999809265137,12.210000038146973,22.700000762939453,31.200000762939453
2017-08-18,11.75,7.296666145324707,23.959999084472656,2.86299991607666,12.170000076293945,22.700000762939453,31.549999237060547
2017-08-21,11.75,7.303332805633545,24.01333236694336,2.9000000953674316,12.109999656677246,22.5,31.75
2017-08-22,11.75,7.516665935516357,24.01333236694336,2.9649999141693115,12.399999618530273,22.899999618530273,31.860000610351562
2017-08-23,11.84000015258789,7.613333225250244,24.01333236694336,2.986999988555908,12.430000305175781,23.010000228881836,32.540000915527344
2017-08-24,11.970000267028809,7.526666164398193,24.01333236694336,3.0199999809265137,12.739999771118164,22.700000762939453,33.880001068115234
2017-08-25,11.979999542236328,7.443333148956299,24.01333236694336,2.9600000381469727,12.619999885559082,22.799999237060547,33.83000183105469
2017-08-28,11.979999542236328,7.4466657638549805,24.01333236694336,2.9560000896453857,12.539999961853027,22.899999618530273,34.36000061035156
2017-08-29,11.979999542236328,7.513332843780518,24.01333236694336,2.8949999809265137,12.850000381469727,22.700000762939453,34.439998626708984
2017-08-30,12.229999542236328,7.453332901000977,24.01333236694336,2.9079999923706055,13.100000381469727,22.299999237060547,34.34000015258789
2017-08-31,12.270000457763672,7.373332977294922,24.01333236694336,2.874000072479248,13.180000305175781,22.5,35.08000183105469
2017-09-01,12.289999961853027,7.510000228881836,23.911666870117188,2.930000066757202,13.199999809265137,23.350000381469727,35.66999816894531
2017-09-04,12.279999732971191,7.516665935516357,23.911666870117188,2.9210000038146973,13.34000015258789,22.950000762939453,36.099998474121094
2017-09-05,12.329999923706055,7.533332824707031,23.911666870117188,2.8889999389648438,13.670000076293945,23.06999969482422,35.599998474121094
2017-09-06,12.300000190734863,7.586666107177734,23.911666870117188,2.9119999408721924,13.829999923706055,22.780000686645508,35.79999923706055
2017-09-07,12.300000190734863,7.586666107177734,23.911666870117188,2.9119999408721924,13.829999923706055,22.780000686645508,35.79999923706055
2017-09-08,12.3100004196167,7.646666049957275,23.911666870117188,2.9119999408721924,13.949999809265137,23.0,34.47999954223633
2017-09-11,12.449999809265137,7.656665802001953,23.911666870117188,2.938999891281128,14.510000228881836,23.200000762939453,35.09000015258789
2017-09-12,12.569999694824219,7.633333206176758,23.911666870117188,2.944000005722046,14.300000190734863,23.040000915527344,35.2599983215332
2017-09-13,12.720000267028809,7.633333206176758,23.911666870117188,2.947999954223633,14.199999809265137,23.010000228881836,34.77000045776367
2017-09-14,13.029999732971191,7.789999961853027,23.998332977294922,2.940999984741211,14.489999771118164,23.010000228881836,33.619998931884766
2017-09-15,13.369999885559082,7.876666069030762,23.998332977294922,2.9590001106262207,14.539999961853027,23.329999923706055,33.79999923706055
2017-09-18,13.5,7.926665782928467,23.998332977294922,2.9549999237060547,14.800000190734863,23.299999237060547,34.25
2017-09-19,13.40999984741211,8.09000015258789,23.998332977294922,2.9210000038146973,14.470000267028809,22.670000076293945,33.91999816894531
2017-09-20,13.399999618530273,8.263333320617676,23.998332977294922,2.9639999866485596,14.789999961853027,22.700000762939453,33.16999816894531
2017-09-21,13.40999984741211,8.326665878295898,23.998332977294922,2.9489998817443848,14.729999542236328,22.3700008392334,32.5099983215332
2017-09-22,13.59000015258789,8.329999923706055,23.998332977294922,2.924999952316284,14.569999694824219,22.43000030517578,31.90999984741211
2017-09-25,13.300000190734863,8.10666561126709,23.998332977294922,2.884999990463257,13.869999885559082,22.1299991607666,31.09000015258789
2017-09-26,13.460000038146973,8.00666618347168,23.998332977294922,2.8570001125335693,13.789999961853027,21.700000762939453,31.5
2017-09-27,13.300000190734863,7.883333206176758,23.998332977294922,2.7820000648498535,13.390000343322754,21.700000762939453,31.93000030517578
2017-09-28,13.260000228881836,7.809999942779541,23.998332977294922,2.815999984741211,13.369999885559082,21.799999237060547,31.75
2017-09-29,13.25,7.983333110809326,23.998332977294922,2.822999954223633,13.800000190734863,22.25,31.8700008392334
2017-10-02,13.449999809265137,7.97666597366333,23.998332977294922,2.865000009536743,13.760000228881836,22.34000015258789,31.899999618530273
2017-10-03,13.09000015258789,8.156665802001953,23.681665420532227,2.9010000228881836,14.119999885559082,22.350000381469727,32.68000030517578
2017-10-04,13.09000015258789,8.076665878295898,23.681665420532227,2.8940000534057617,14.069999694824219,22.209999084472656,32.61000061035156
2017-10-05,13.100000381469727,7.966666221618652,23.681665420532227,2.9130001068115234,14.329999923706055,22.920000076293945,32.27000045776367
2017-10-06,13.100000381469727,7.916666030883789,23.681665420532227,2.884999990463257,14.010000228881836,22.799999237060547,32.13999938964844
2017-10-09,13.09000015258789,7.863333225250244,24.088333129882812,2.878000020980835,13.800000190734863,22.450000762939453,31.5
2017-10-10,13.100000381469727,7.97333288192749,24.088333129882812,2.940999984741211,14.210000038146973,22.350000381469727,31.31999969482422
2017-10-11,13.100000381469727,8.013333320617676,24.088333129882812,2.9010000228881836,14.329999923706055,22.510000228881836,31.100000381469727
2017-10-12,13.100000381469727,8.013333320617676,24.088333129882812,2.9010000228881836,14.329999923706055,22.510000228881836,31.100000381469727
2017-10-13,13.170000076293945,7.920000076293945,24.088333129882812,2.819999933242798,14.260000228881836,22.469999313354492,32.90999984741211
2017-10-16,13.149999618530273,7.9466657638549805,24.088333129882812,2.7950000762939453,14.1899995803833,21.899999618530273,33.349998474121094
2017-10-17,13.100000381469727,7.980000019073486,24.088333129882812,2.7269999980926514,13.829999923706055,22.059999465942383,32.58000183105469
2017-10-18,13.100000381469727,8.180000305175781,24.088333129882812,2.7100000381469727,13.850000381469727,22.049999237060547,32.27000045776367
2017-10-19,13.100000381469727,8.149999618530273,24.088333129882812,2.7880001068115234,13.430000305175781,21.700000762939453,33.0
2017-10-20,13.100000381469727,8.213333129882812,24.088333129882812,2.7950000762939453,13.520000457763672,21.700000762939453,32.95000076293945
2017-10-23,12.989999771118164,8.126666069030762,24.86833381652832,2.680000066757202,13.300000190734863,21.530000686645508,32.709999084472656
2017-10-24,12.960000038146973,8.166666030883789,24.86833381652832,2.6700000762939453,13.40999984741211,21.3799991607666,33.83000183105469
2017-10-25,12.829999923706055,8.416666030883789,24.86833381652832,2.6649999618530273,13.470000267028809,21.25,33.54999923706055
2017-10-26,12.739999771118164,8.319999694824219,24.86833381652832,2.6710000038146973,13.130000114440918,20.709999084472656,32.66999816894531
2017-10-27,12.75,8.363332748413086,24.86833381652832,2.6470000743865967,13.289999961853027,20.700000762939453,32.54999923706055
2017-10-30,12.800000190734863,8.09666633605957,25.024999618530273,2.578000068664551,12.890000343322754,20.5,32.349998474121094
2017-10-31,12.729999542236328,7.966666221618652,25.024999618530273,2.499000072479248,12.800000190734863,20.5,32.099998474121094
2017-11-01,12.710000038146973,7.960000038146973,25.049999237060547,2.4700000286102295,12.789999961853027,20.350000381469727,32.81999969482422
2017-11-02,12.710000038146973,7.960000038146973,25.049999237060547,2.4700000286102295,12.789999961853027,20.350000381469727,32.81999969482422
2017-11-03,12.670000076293945,7.78000020980835,25.049999237060547,2.4649999141693115,12.710000038146973,20.670000076293945,33.540000915527344
2017-11-06,12.65999984741211,7.783332824707031,25.049999237060547,2.4619998931884766,12.600000381469727,20.729999542236328,34.34000015258789
2017-11-07,12.510000228881836,7.533332824707031,25.049999237060547,2.382999897003174,12.079999923706055,20.290000915527344,33.52000045776367
2017-11-08,12.489999771118164,7.739999771118164,25.049999237060547,2.437999963760376,12.5,20.239999771118164,33.939998626708984
2017-11-09,12.5,7.610000133514404,25.125,2.4000000953674316,11.979999542236328,20.270000457763672,32.79999923706055
2017-11-10,12.399999618530273,7.466666221618652,25.125,2.3970000743865967,12.100000381469727,20.399999618530273,32.77000045776367
2017-11-13,12.220000267028809,7.566666126251221,25.125,2.371999979019165,12.100000381469727,20.329999923706055,33.13999938964844
2017-11-14,12.0,7.443333148956299,25.125,2.305999994277954,11.890000343322754,19.790000915527344,32.15999984741211
2017-11-15,12.0,7.443333148956299,25.125,2.305999994277954,11.890000343322754,19.790000915527344,32.15999984741211
2017-11-16,12.0,7.836666107177734,25.125,2.3550000190734863,12.40999984741211,20.399999618530273,32.599998474121094
